Feature ID	Taxon	Confidence
ea81f73877b58869892bd5f9cdafa881	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__unidentified	0.9997713209600042
265f7a8a30078dbc31811c90a0c9ee2b	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomus;s__unidentified	0.8103429734795276
278afe74a91809c7d956e8398229f383	k__Fungi;p__Ascomycota	0.7831621837582395
5ec15dd8c9dce6efb5dbe2487d669b69	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Sarcodon;s__unidentified	0.9999998645385041
8363df79aa2c432fb34b52cdb5bb3d42	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_hyalina	0.9846428197981447
b2256c1e2782e861ebc54fbde1e96df1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.724185456053103
b5af0450d7f17e21dfe150fe19db0d74	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Operculomyces;s__Operculomyces_laminatus	0.999999916204036
e0a4bfa94cd669b8ae584a7340d50588	k__Fungi;p__Ascomycota	0.867437721639639
00118e19e18dce30d3f6ce6ab0125307	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__unidentified;s__unidentified	0.9131762955417192
0c64b7d59a81b8957e7633989dd35bee	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Trichoglossum;s__Trichoglossum_hirsutum	0.9645397277773561
19838113bc421ef1693b68fb1a717019	k__Fungi	0.9999999999999982
27618d1b6bc5b08f64af5edc3ac6ade9	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_separans	0.7424695764926624
3e5941d68b671964d0f3fd46b3e766c1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_corticola	0.9983347413281011
75bcfc37f8ec6dccdc8d53bafcf1a68e	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_xylopini	0.9840666585216026
806c733b929ebe84f20c2b717bec8862	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_stuposa	0.9388735296620176
873264172660fdb0efdd4c490aa82c5a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.7767864126358177
8eaf76a0ebe7084fc42b26b5f05ae809	k__Fungi	0.9999999999999929
a719c2c3cf43dff431ad8f92d1644b43	k__Fungi	1.000000000000005
a74d0480904bb4f4a830010e84dffc1c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_perangustum	0.770194965642313
e9e6d239f4e43b0c0bdd7bf39d573efc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Stephanosporaceae	0.9912926305950159
f007faaf87fd8246638a7362a0c1d025	k__Fungi	0.9999999999999987
f0636eeacf09f0ae5cad98fda00c16f5	k__Fungi	0.9999999999999964
11c627db8cadb85545e385bd6c591fdb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus;s__Agaricus_kunmingensis	0.9570749922648496
3326d5b63ce27ed6f2f10d32f3767507	k__Fungi	1.000000000000002
3f38563458cbf598c67ddae0c87bca99	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Leptodontidium;s__unidentified	0.9744379006795062
4a129fcf38d3fc4f547491e857e0e988	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.7539153294499761
4b5795ce9a932b03135703eeb4199eea	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7946571652104955
633f5f78e440aa7141959a985a8a236e	k__Fungi;p__Ascomycota;c__Leotiomycetes	0.9276425417928238
6884b3cb8bbc4561474f1f2b62c1df97	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Idriella;s__unidentified	0.99845847908718
689dc11ec761deac0856c72a486089e9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis	0.9999319823582467
6e30f862421fafa4afb2265866e3974b	k__Fungi;p__Ascomycota	0.7354918195608942
89f9b516469d17c9361f28c4bd9a9f4d	k__Fungi;p__Basidiomycota;c__Agaricomycetes	0.8235625945754996
