Sample,FD1,FD19,FD2,FD20,FD21,FD22,FD23,FD24,FD25,FD26,FD27,FD28,FD29,FD3,FD30,FD37,FD38,FD39,FD4,FD40,FD41,FD42,FD5,FD6
Treatment,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference,Reference
2ed0f320421b782ad4b469d02e827e77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,16.00,0.00
544d9efb277f77f903835c2d44f5d707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
562f2b87640204c3b94e7528be562ba3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00
6bab4b859ce41fd77752c5586d1edd9c,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,9.00,0.00,9.00,0.00,10.00
7ddaafd830b50a12182ed9061d908a66,2.00,0.00,0.00,9.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,12.00,0.00,8.00,0.00
89b2df8d1f0877bab6e81ada9e58f81f,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00
b42f1f5523e45818ff446426f91fec83,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,5.00,0.00,10.00,0.00,0.00,8.00,0.00
d081f85847ab40b0e1b6246e9680c853,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,15.00,0.00,0.00,0.00
ef2839b2958d1fdc3f5fe4947a72e61c,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3d3507058326bb8de11d428695826865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00
5f383b4e4f86865afed5f12c4a5a3870,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00
878545c41cbf271c6d2a15ef93dd1789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00
8ad993310752abca61b5fe0c9a0cd336,10.00,5.00,0.00,0.00,0.00,0.00,0.00,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,11.00
e915fc70847c399cbcac40d3ae2da20b,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00
f073df90e41bdd0c9674d8de667f5f32,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00
ffca0141e5304e25a280b2ab2df4d9ed,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,27.00,0.00,0.00
0876427dbbcefc1b8bab4fad78cb39fa,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,6.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00
117323f3a7132b3b49d3a4b28158ca9e,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2720bf53389fb08ed27156e6b5d21e00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,10.00,0.00,0.00
439b33a8568246a38ea968aa33468e39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00
475466b882ed396887ccb3af92e5cccc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52b3e427de84dec5d5da1d37509a4db1,0.00,0.00,0.00,3.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,6.00,0.00,0.00
54e9c78fe42d22bff1335d17e9bf0741,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,17.00,0.00,14.00,0.00,0.00
691fe9d4d38bfe36fefe57947ab473cc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
707d1de9f0011df3701d059320ab309f,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00
81c981894ba7151b4cec17ca982a2daa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,22.00,0.00,0.00
b9c8785b1e68656b4aecb428c5a3cf2a,14.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ccc4fcd5e72cb387143acda89c298d52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,27.00
e64a017366b770c9db525edeeb678b05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00
e98ac8a817fc12d9588a161f59d8340c,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00
ea3feecc3726e8e1ccd1babfb51e2e94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00
04501e3a45953ea96d668a518434d81e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,21.00,0.00,0.00,0.00
0891c4aa176a95ebb82385cd59893a64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00
1ea905c7dd2a3d99513ab6e32de099c5,15.00,0.00,0.00,0.00,0.00,0.00,10.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2b1f5e23bffda17629409a5c93caf5fa,0.00,0.00,0.00,0.00,19.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00
3067cffb18ccf5351f946725a44e0413,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,6.00,10.00
371eb22317ffed3cee49c4d7371f0269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,9.00,0.00,2.00,0.00,0.00
3fc237af7b3de8a1c72fe0e5187126ab,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,16.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.00,11.00
88e4edea6e5f73e6fbbe56de946d9a8d,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
aef94baeebe5c6f11f10b41f8fbd72dd,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,16.00,0.00,0.00,0.00,11.00,0.00,0.00
c33715138f17b0f8aaf1f2f2f0078976,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d955602e5c46a5364a6e49c40073bbff,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,24.00,0.00
2ff9cee55ab41b44c2cb3299c2f06049,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,3.00,0.00,7.00,0.00,0.00
45c7e0c9c816195cc727c798b4267282,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00
55e4625c4a248fb616a6eb7e48e40db6,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,8.00,15.00,0.00,0.00,0.00,0.00,5.00,0.00,12.00
94b008a8f375b2c7aa5773fe24fd3ea8,0.00,0.00,0.00,0.00,17.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00
9660edaec529e30277f06f23face3cbe,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
994219133c893fba2a7abfb7887e2dc6,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00
999fcc9f465aa65408916f3ec9d97053,0.00,0.00,0.00,0.00,24.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,7.00
ad50ab0756d60185a1147edc65db9929,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d171c78516f2b276432247d5bb926719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,7.00,0.00,0.00
073e2b534d35def3aa7f4f7a797c80d4,0.00,22.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10227205a74e6eb5c11ca2fddc281b98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,13.00,7.00,0.00,0.00,0.00,14.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1a06971e9e0e115d7d0b118d674b1576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,13.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
446b74f0664682a538b444a1d6872742,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00
7f65005039ce80e70b99ac409947571d,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,10.00,19.00,0.00,0.00
c5d09e5339c7e44a9290330ca97d8f1b,0.00,0.00,5.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,9.00,0.00,8.00,12.00,0.00,0.00
5bb22a3a46aa9210b670d21c54571ea9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,25.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00
da9ffb9fa90c1e7d310ee4ea63bee827,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
eabfe81a5a01781ed9019d2c56449657,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,6.00,18.00
f7946ffbff56bec6c4f053705815439c,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00
068ac1f3f76142e32d4aa1b8f0906081,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00
1c2b8892a0d7f828d72808cd01cfd199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,22.00,0.00,0.00,0.00
2a04ab56d9e5796b202902ffff8992fd,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,12.00,0.00,11.00
925393b9f7f11f90380be72f3221084b,0.00,0.00,0.00,0.00,12.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00
a0c8af6597e7dd187eca57efcec2d6cb,4.00,6.00,0.00,7.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00,6.00,4.00
a84536420f1d2bfcad7c99841fdd714c,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00
c684c3bbda912fcb6aefb583fdc95bca,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d93922a526e3d2f2759fb4d9824291f9,0.00,0.00,0.00,0.00,0.00,0.00,16.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00
ef2fb439e81e9fca3ffe40de5b950617,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03554fc6d0fb1226937a1de529768452,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,0.00
0d3248dc08abb2c5e5557199ac4c954d,25.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19a68195814173dec0f860d7b37cafcd,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
431f1bee3c51142d458458dc1436c76a,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,10.00,0.00,0.00,0.00,15.00,0.00,5.00,0.00,0.00
483b42407ae7b745c4ea79026d451ba2,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00
5e74c6cf50060304ae04b5b06b0e2ccd,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6f2a8f74bb4300998a4d7c2f9a53976d,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00
a4f9054304ac8191a58e52a74f66434e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,13.00,16.00,0.00,0.00
b6f1d5e91391960c301b2d21443a9863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00
0a75ba567785b35d6082452391aaf700,0.00,0.00,15.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,25.00,0.00
31f79b1e4edddbf6d0469d833f7243c8,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3481fa43fe5fba6aecdc7f9aae6ed9c0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00
5deb14e7833d3d9bd6f0eb536baeb7a6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00
7d87d1fd8569eb95423ae7133a7b6b62,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00
8073f07cca90a4cd30211e715e650b4b,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,7.00,0.00,0.00,0.00,0.00
84cc5c7c3a96c4902b17f22c07931011,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
bb52e1ac7b44356dbe4a70771ed1e3bd,9.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d18f0a359bd67ded0f621efe9137959e,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,0.00,0.00,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
d81d0acf19cbeb33db7bb12efe3048dc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00
f95bd5df6479a6cc29a98d84adb98e03,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
fe1f9736a9dd78654ffb63d4b26ae9fa,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00
14d5a94aca0c01f2fcecd253af4fa574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00
55c46abdb3a58e1f02e754e1a0dfc69c,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00
7dbe22399a8a76e7dfac7a54a0408983,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,17.00,0.00,0.00
a070e4a5451c9d242327c69e4737c018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,29.00,0.00,15.00,0.00,0.00
a65b9b51f179f05641170739d1d3920a,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
a80616dba1a6d362b957660c08aa3517,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,19.00,5.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00
d62bcebea242cf99fe235b014a25238f,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00
dcce41583f225768e075b119f4e0254d,0.00,18.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00
e818db7c7f40bab9cdb7275ffde022de,16.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
055bac3dea5fcdd93a99e158ef5faeca,0.00,0.00,14.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18d633738527df8b7a9c007332c544d6,0.00,0.00,0.00,0.00,0.00,9.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,21.00
2f97d06d7c0dc922e38092228faa8fa7,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,16.00,11.00,0.00,0.00
6905fa73a64190cc4588772cb2cc354e,0.00,0.00,11.00,0.00,0.00,0.00,0.00,27.00,8.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
818f2e8b8ecd95bfd4e73dedc95bd14a,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,13.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8469eb06ac921a263cf85162dd4987ea,0.00,0.00,4.00,6.00,0.00,0.00,6.00,0.00,18.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
b41579f9337a627697b0ae18c7016094,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,13.00,0.00,20.00,0.00
0fc3e6b6adf5f9a84a3026bf2cb2ecf6,0.00,0.00,0.00,7.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00
105b41311a165ddc9b0668562b6c66cf,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
363e04f17c9d49e6818282ddd2113d0b,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4e129bfaa09fe033e9e768c499a77d05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57235342028ab410cccfc11210e3d98d,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,15.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00
c011c61e92eac9d00ec7f922a62fdebb,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,14.00
c4a14b5c3bada4723fb9fff95c6f7c25,10.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
f79dc37da7a8c11f7ca5417a878f77f6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14312f9ba2b3d86c20f44ba2d1c5dfcc,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.00
